"Device","Context","Stream","Kernel","Correlation_ID","inst_per_warp","branch_efficiency","warp_execution_efficiency","warp_nonpred_execution_efficiency","inst_replay_overhead","shared_load_transactions_per_request","shared_store_transactions_per_request","local_load_transactions_per_request","local_store_transactions_per_request","gld_transactions_per_request","gst_transactions_per_request","shared_store_transactions","shared_load_transactions","local_load_transactions","local_store_transactions","gld_transactions","gst_transactions","sysmem_read_transactions","sysmem_write_transactions","l2_read_transactions","l2_write_transactions","global_hit_rate","local_hit_rate","gld_requested_throughput","gst_requested_throughput","gld_throughput","gst_throughput","local_memory_overhead","tex_cache_hit_rate","l2_tex_read_hit_rate","l2_tex_write_hit_rate","tex_cache_throughput","l2_tex_read_throughput","l2_tex_write_throughput","l2_read_throughput","l2_write_throughput","sysmem_read_throughput","sysmem_write_throughput","local_load_throughput","local_store_throughput","shared_load_throughput","shared_store_throughput","gld_efficiency","gst_efficiency","tex_cache_transactions","flop_count_dp","flop_count_dp_add","flop_count_dp_fma","flop_count_dp_mul","flop_count_sp","flop_count_sp_add","flop_count_sp_fma","flop_count_sp_mul","flop_count_sp_special","inst_executed","inst_issued","sysmem_utilization","stall_inst_fetch","stall_exec_dependency","stall_memory_dependency","stall_texture","stall_sync","stall_other","stall_constant_memory_dependency","stall_pipe_busy","shared_efficiency","inst_fp_32","inst_fp_64","inst_integer","inst_bit_convert","inst_control","inst_compute_ld_st","inst_misc","inst_inter_thread_communication","issue_slots","cf_issued","cf_executed","ldst_issued","ldst_executed","atomic_transactions","atomic_transactions_per_request","l2_atomic_throughput","l2_atomic_transactions","l2_tex_read_transactions","stall_memory_throttle","stall_not_selected","l2_tex_write_transactions","flop_count_hp","flop_count_hp_add","flop_count_hp_mul","flop_count_hp_fma","inst_fp_16","sysmem_read_utilization","sysmem_write_utilization","pcie_total_data_transmitted","pcie_total_data_received","inst_executed_global_loads","inst_executed_local_loads","inst_executed_shared_loads","inst_executed_surface_loads","inst_executed_global_stores","inst_executed_local_stores","inst_executed_shared_stores","inst_executed_surface_stores","inst_executed_global_atomics","inst_executed_global_reductions","inst_executed_surface_atomics","inst_executed_surface_reductions","inst_executed_shared_atomics","inst_executed_tex_ops","l2_global_load_bytes","l2_local_load_bytes","l2_surface_load_bytes","l2_local_global_store_bytes","l2_global_reduction_bytes","l2_global_atomic_store_bytes","l2_surface_store_bytes","l2_surface_reduction_bytes","l2_surface_atomic_store_bytes","global_load_requests","local_load_requests","surface_load_requests","global_store_requests","local_store_requests","surface_store_requests","global_atomic_requests","global_reduction_requests","surface_atomic_requests","surface_reduction_requests","sysmem_read_bytes","sysmem_write_bytes","l2_tex_hit_rate","texture_load_requests","unique_warps_launched","sm_efficiency","achieved_occupancy","ipc","issued_ipc","issue_slot_utilization","eligible_warps_per_cycle","tex_utilization","l2_utilization","shared_utilization","ldst_fu_utilization","cf_fu_utilization","special_fu_utilization","tex_fu_utilization","single_precision_fu_utilization","double_precision_fu_utilization","flop_hp_efficiency","flop_sp_efficiency","flop_dp_efficiency","dram_read_transactions","dram_write_transactions","dram_read_throughput","dram_write_throughput","dram_utilization","half_precision_fu_utilization","ecc_transactions","ecc_throughput","dram_read_bytes","dram_write_bytes"
,,,,,,%,%,%,,,,,,,,,,,,,,,,,,%,%,GB/s,GB/s,GB/s,GB/s,%,%,%,%,GB/s,GB/s,GB/s,GB/s,GB/s,B/s,MB/s,B/s,B/s,GB/s,GB/s,%,%,,,,,,,,,,,,,,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,B/s,,,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,%,,,,%,,,,,,,,,,,%,%,%,,,GB/s,GB/s,,,,B/s,,
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",268,966.000000,100.000000,100.000000,99.792961,0.000952,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,163.506880,8.175344,163.506880,8.175344,0.000000,50.000000,100.000000,100.000000,163.506880,163.506880,8.175344,163.537538,8.179496,0.000000,1.635068,0.000000,0.000000,3924.165122,163.506880,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188287,"Low (1)",2.955692,42.339686,8.139114,0.000000,19.445949,22.725580,0.279398,2.846664,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240767,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.019111,1.248806,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,92.051028,0.946376,1.569929,1.571424,26.922004,1.850339,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.006322,0.000000,61608,12,19.674476,0.003832,"Low (1)","Idle (0)",0,0.000000,1971456,384
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",269,966.000000,100.000000,100.000000,99.792961,0.000964,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,163.555953,8.177798,163.555953,8.177798,0.000000,50.000000,100.000000,100.000000,163.555953,163.555953,8.177798,163.586620,8.181950,0.000000,1.635559,0.000000,0.000000,3925.342868,163.555953,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188310,"Low (1)",3.066656,42.484568,7.796019,0.000000,19.240202,23.042763,0.257184,2.869829,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240773,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.016424,1.226355,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.567096,0.943272,1.598559,1.579966,27.068092,1.810321,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.126279,0.000000,0,16,0.000000,0.005111,"Low (1)","Idle (0)",0,0.000000,0,512
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",270,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,163.375580,8.168779,163.375580,8.168779,0.000000,50.000000,96.397656,100.000000,163.375580,163.375580,8.168779,163.406213,8.172927,0.000000,1.633756,0.000000,0.000000,3921.013924,163.375580,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188346,"Low (1)",2.979303,42.989931,6.984757,0.000000,19.593732,23.166105,0.259950,2.743120,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240826,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.018392,1.264710,25600,0,0,0,0,0,"Idle (0)","Low (1)",512,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,96.569196,0,6400,91.182519,0.945739,1.602733,1.604227,27.483726,1.820013,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.058422,0.000000,1256,12,0.400781,0.003829,"Low (1)","Idle (0)",0,0.000000,40192,384
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",271,966.000000,100.000000,100.000000,99.792961,0.000964,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,513536,25613,0.000000,0.000000,163.547188,8.177359,163.547188,8.177359,0.000000,50.000000,100.000000,73.609375,163.547188,163.547188,8.177359,164.037829,8.181512,0.000000,1.635471,0.000000,0.000000,3925.132504,163.547188,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188264,"Low (1)",3.222165,42.106881,8.583740,0.000000,19.226957,22.595067,0.259827,2.784838,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240744,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.019824,1.200700,25600,0,0,0,0,0,"Idle (0)","Low (1)",512,512,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,98.743304,0,6400,91.640153,0.945816,1.598704,1.589224,27.227101,1.828017,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.179500,0.000000,13,168,0.004153,0.053664,"Low (1)","Idle (0)",0,0.000000,416,5376
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",272,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,163.636636,8.181832,163.636636,8.181832,0.000000,50.000000,100.000000,100.000000,163.636636,163.636636,8.181832,163.667318,8.185987,0.000000,1.636366,0.000000,0.000000,3927.279271,163.636636,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188160,"Low (1)",2.985456,42.842291,6.954037,0.000000,19.735351,23.092009,0.261725,2.860081,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240640,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.020508,1.248542,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.800801,0.946474,1.590197,1.591679,27.268759,1.824435,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.119691,0.000000,0,12,0.000000,0.003835,"Low (1)","Idle (0)",0,0.000000,0,384
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",273,966.000000,100.000000,100.000000,99.792961,0.000966,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,514048,25613,0.000000,0.000000,163.617335,8.180867,163.617335,8.180867,0.000000,50.000000,100.000000,100.000000,163.617335,163.617335,8.180867,164.271805,8.185021,0.000000,1.636173,0.000000,0.000000,3926.816045,163.617335,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188160,"Low (1)",3.084146,42.742001,6.882643,0.000000,19.647674,23.007258,0.409843,2.952689,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240640,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.018945,1.254801,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,512,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,92.163313,0.946725,1.604506,1.578422,27.041635,1.817369,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.165595,0.000000,0,104,0.000000,0.033235,"Low (1)","Idle (0)",0,0.000000,0,3328
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",274,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512112,25613,0.000000,0.000000,163.759568,8.187978,163.759568,8.187978,0.000000,50.000000,100.000000,100.000000,163.759568,163.759568,8.187978,163.795391,8.192136,0.000000,1.637595,0.000000,0.000000,3930.229641,163.759568,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188649,"Low (1)",3.066938,42.729306,6.896696,0.000000,19.697482,23.137928,0.411872,2.835244,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4241128,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.017567,1.206967,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.227511,0.945083,1.600396,1.605558,27.507526,1.818874,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.136152,0.000000,0,8,0.000000,0.002559,"Low (1)","Idle (0)",0,0.000000,0,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",275,966.000000,100.000000,100.000000,99.792961,0.000949,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,513624,25613,0.000000,0.000000,163.598039,8.179902,163.598039,8.179902,0.000000,50.000000,100.000000,100.000000,163.598039,163.598039,8.179902,164.116951,8.184056,0.000000,1.635980,0.000000,0.000000,3926.352927,163.598039,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188160,"Low (1)",2.964294,43.074025,6.874549,0.000000,19.696919,22.825455,0.302866,2.976477,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240640,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.016240,1.269175,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.495216,0.944244,1.598679,1.573676,26.960324,1.817181,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.108527,0.000000,16,8,0.005112,0.002556,"Low (1)","Idle (0)",0,0.000000,512,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",276,966.000000,100.000000,100.000000,99.792961,0.000968,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,163.606809,8.180340,163.606809,8.180340,0.000000,50.000000,97.102344,100.000000,163.606809,163.606809,8.180340,163.637486,8.184495,0.000000,1.636067,0.000000,0.000000,3926.563421,163.606809,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188383,"Low (1)",3.073054,42.643683,6.907358,0.000000,19.833108,23.054161,0.428197,2.814343,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240863,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.018514,1.227582,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,97.240327,0,6400,90.890060,0.946213,1.604128,1.605680,27.509083,1.829238,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.140599,0.000000,0,4,0.000000,0.001278,"Low (1)","Idle (0)",0,0.000000,0,128
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",277,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,163.729696,8.186485,163.729696,8.186485,0.000000,50.000000,100.000000,21.765625,163.729696,163.729696,8.186485,163.760396,8.190642,0.000000,1.637297,0.000000,0.000000,3929.512715,163.729696,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188315,"Low (1)",3.009249,43.042057,6.983273,0.000000,19.494618,23.070730,0.263661,2.854283,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240795,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.020313,1.261815,25600,0,0,0,0,0,"Idle (0)","Low (1)",512,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,96.274554,0,6400,91.919994,0.946610,1.603154,1.601251,27.432950,1.843348,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.105335,0.000000,0,8,0.000000,0.002558,"Low (1)","Idle (0)",0,0.000000,0,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",278,966.000000,100.000000,100.000000,99.792961,0.000948,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,538392,25613,0.000000,0.000000,163.585761,8.179288,163.585761,8.179288,0.000000,50.000000,96.227344,100.000000,163.585761,163.585761,8.179288,172.018096,8.183442,0.000000,1.635858,0.000000,0.000000,3926.058273,163.585761,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188562,"Low (1)",3.087512,43.105370,6.971045,0.000000,19.535290,22.889329,0.259727,2.871929,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4241042,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.019637,1.260162,25600,0,0,0,0,0,"Idle (0)","Low (1)",512,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,96.406994,0,6400,91.645213,0.944731,1.604799,1.599265,27.399045,1.844971,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.105922,0.000000,16,4,0.005112,0.001278,"Low (1)","Idle (0)",0,0.000000,512,128
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",279,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,163.438578,8.171929,163.438578,8.171929,0.000000,50.000000,100.000000,99.343750,163.438578,163.438578,8.171929,163.469223,8.176079,0.000000,1.634385,0.000000,0.000000,3922.525867,163.438578,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188160,"Low (1)",3.060951,43.042797,6.842791,0.000000,19.449236,23.140975,0.262499,2.954330,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240640,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.019059,1.227361,25600,0,0,0,0,0,"Idle (0)","Low (1)",512,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,99.968750,0,6400,91.556726,0.942990,1.580087,1.581560,27.095391,1.829804,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.082539,0.000000,12811,23067,4.089476,7.363355,"Low (1)","Idle (0)",0,0.000000,409952,738144
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",280,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512480,25613,0.000000,0.000000,163.584008,8.179200,163.584008,8.179200,0.000000,50.000000,100.000000,100.000000,163.584008,163.584008,8.179200,163.737368,8.183354,0.000000,1.635839,0.000000,0.000000,3926.016183,163.584008,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188160,"Low (1)",2.972305,42.937529,6.848464,0.000000,19.713250,22.999182,0.426420,2.864761,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240640,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.017647,1.220441,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.749701,0.947984,1.580512,1.581985,27.102678,1.821220,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.178139,0.000000,0,8,0.000000,0.002556,"Low (1)","Idle (0)",0,0.000000,0,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",281,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,163.684031,8.184202,163.684031,8.184202,0.000000,50.000000,96.441406,100.000000,163.684031,163.684031,8.184202,163.714722,8.188358,0.000000,1.636840,0.000000,0.000000,3928.416746,163.684031,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188160,"Low (1)",3.100355,43.007527,7.265303,0.000000,19.068011,23.070577,0.413269,2.828933,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240640,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.018520,1.227506,25600,0,0,0,0,0,"Idle (0)","Low (1)",512,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,96.610863,0,6400,91.684396,0.947763,1.605144,1.595547,27.335019,1.828024,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.067076,0.000000,0,8,0.000000,0.002558,"Low (1)","Idle (0)",0,0.000000,0,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",282,966.000000,100.000000,100.000000,99.792961,0.001077,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,513984,25613,0.000000,0.000000,163.777145,8.188857,163.777145,8.188857,0.000000,50.000000,100.000000,31.203125,163.777145,163.777145,8.188857,164.411782,8.193016,0.000000,1.637771,0.000000,0.000000,3930.651484,163.777145,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188433,"Low (1)",2.998097,42.811089,6.968748,0.000000,19.781116,23.172580,0.257943,2.754225,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240911,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.019575,1.236627,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,96.723958,0,6400,91.480102,0.946748,1.573938,1.603499,27.471809,1.833014,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.196371,0.000000,16,8,0.005118,0.002559,"Low (1)","Idle (0)",0,0.000000,512,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",283,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,513680,25613,0.000000,0.000000,163.647166,8.182358,163.647166,8.182358,0.000000,50.000000,100.000000,100.000000,163.647166,163.647166,8.182358,164.184133,8.186513,0.000000,1.636471,0.000000,0.000000,3927.531987,163.647166,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188160,"Low (1)",2.983032,42.972688,7.020629,0.000000,19.645671,22.916491,0.259677,2.901611,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240640,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.021036,1.279165,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.584421,0.946607,1.593341,1.594826,27.322669,1.821201,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.171668,0.000000,16,8,0.005114,0.002557,"Low (1)","Idle (0)",0,0.000000,512,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",284,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,163.386076,8.169304,163.386076,8.169304,0.000000,50.000000,100.000000,100.000000,163.386076,163.386076,8.169304,163.416711,8.173452,0.000000,1.633861,0.000000,0.000000,3921.265834,163.386076,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188160,"Low (1)",2.975686,42.970882,6.898410,0.000000,19.650959,22.849670,0.428301,2.971142,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240640,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.017854,1.237098,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.672446,0.944045,1.606430,1.601622,27.439104,1.832140,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.120882,0.000000,0,8,0.000000,0.002553,"Low (1)","Idle (0)",0,0.000000,0,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",285,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512112,25613,0.000000,0.000000,163.671741,8.183587,163.671741,8.183587,0.000000,50.000000,96.152344,21.968750,163.671741,163.671741,8.183587,163.707544,8.187743,0.000000,1.636717,0.000000,0.000000,3928.121782,163.671741,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188351,"Low (1)",2.960340,42.946461,6.856474,0.000000,19.713017,22.986844,0.260308,3.022186,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240784,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.018807,1.235563,25600,0,0,0,0,0,"Idle (0)","Low (1)",512,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,92.619792,0,6400,91.537977,0.944875,1.601223,1.586812,27.185630,1.819807,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.139778,0.000000,0,0,0.000000,0.000000,"Idle (0)","Idle (0)",0,0.000000,0,0
